,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,datenbankart,start_con,stop_con,ENCOUNTER,code_con,desc_con,start_med,stop_med,PAYER,code_med,desc_med,BASE_COST,PAYER_COVERAGE,DISPENSES,TOTALCOST,reasoncode_med,reasondesc_med,id_enc,start_enc,stop_enc,ORGANIZATION,PROVIDER,ENCOUNTERCLASS,code_enc,desc_enc,BASE_ENCOUNTER_COST,TOTAL_CLAIM_COST,reasoncode_enc,reasondesc_enc,AGE
1223,d4ec20ef-1ed3-9d97-36c5-1216c4037f05,1912-01-31 00:00:00.000000,2020-04-01 00:00:00.000000,999-98-5719,S99910620,X78955383X,Mrs.,Emilie407,Ryan260,,Gleason633,M,white,nonhispanic,F,Malden  Massachusetts  US,301 Zboncak Track,Cambridge,Massachusetts,Middlesex County,2138.0,42.42476487539752,-71.14332224487421,1849960.0,8525.17,covid,2020-03-24,,1a9850a0-c01f-10ba-2f63-38ae43a95847,770349000,Sepsis caused by virus (disorder),2020-03-25T16:00:40Z,,7caa7254-5050-3b5e-9eae-bd5ea30e809c,854252,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,33.78,0.0,2,67.56,706870000.0,Acute pulmonary embolism (disorder),5632ce49-1466-5830-b928-c3df9f86485a,2020-04-15T14:11:40Z,2020-04-15T14:26:40Z,630fd121-46d1-30e7-8a66-d5c08d43ec93,c3f35eaf-2e34-37ac-a296-13bcb59ec1f7,wellness,308646001,Death Certification,129.16,129.16,840539006.0,COVID-19,108
1224,d4ec20ef-1ed3-9d97-36c5-1216c4037f05,1912-01-31 00:00:00.000000,2020-04-01 00:00:00.000000,999-98-5719,S99910620,X78955383X,Mrs.,Emilie407,Ryan260,,Gleason633,M,white,nonhispanic,F,Malden  Massachusetts  US,301 Zboncak Track,Cambridge,Massachusetts,Middlesex County,2138.0,42.42476487539752,-71.14332224487421,1849960.0,8525.17,covid,2020-03-25,,1a9850a0-c01f-10ba-2f63-38ae43a95847,706870000,Acute pulmonary embolism (disorder),2020-03-24T16:00:40Z,,7caa7254-5050-3b5e-9eae-bd5ea30e809c,854235,0.4 ML Enoxaparin sodium 100 MG/ML Prefilled Syringe,35.07,0.0,1,35.07,,,5632ce49-1466-5830-b928-c3df9f86485a,2020-04-15T14:11:40Z,2020-04-15T14:26:40Z,630fd121-46d1-30e7-8a66-d5c08d43ec93,c3f35eaf-2e34-37ac-a296-13bcb59ec1f7,wellness,308646001,Death Certification,129.16,129.16,840539006.0,COVID-19,108
1225,d4ec20ef-1ed3-9d97-36c5-1216c4037f05,1912-01-31 00:00:00.000000,2020-04-01 00:00:00.000000,999-98-5719,S99910620,X78955383X,Mrs.,Emilie407,Ryan260,,Gleason633,M,white,nonhispanic,F,Malden  Massachusetts  US,301 Zboncak Track,Cambridge,Massachusetts,Middlesex County,2138.0,42.42476487539752,-71.14332224487421,1849960.0,8525.17,covid,2020-03-25,,1a9850a0-c01f-10ba-2f63-38ae43a95847,706870000,Acute pulmonary embolism (disorder),2020-03-24T16:00:40Z,,7caa7254-5050-3b5e-9eae-bd5ea30e809c,198440,Acetaminophen 500 MG Oral Tablet,0.05,0.0,1,0.05,,,5632ce49-1466-5830-b928-c3df9f86485a,2020-04-15T14:11:40Z,2020-04-15T14:26:40Z,630fd121-46d1-30e7-8a66-d5c08d43ec93,c3f35eaf-2e34-37ac-a296-13bcb59ec1f7,wellness,308646001,Death Certification,129.16,129.16,840539006.0,COVID-19,108
1226,d4ec20ef-1ed3-9d97-36c5-1216c4037f05,1912-01-31 00:00:00.000000,2020-04-01 00:00:00.000000,999-98-5719,S99910620,X78955383X,Mrs.,Emilie407,Ryan260,,Gleason633,M,white,nonhispanic,F,Malden  Massachusetts  US,301 Zboncak Track,Cambridge,Massachusetts,Middlesex County,2138.0,42.42476487539752,-71.14332224487421,1849960.0,8525.17,covid,2020-03-25,,1a9850a0-c01f-10ba-2f63-38ae43a95847,706870000,Acute pulmonary embolism (disorder),2020-03-25T16:00:40Z,,7caa7254-5050-3b5e-9eae-bd5ea30e809c,854252,1 ML Enoxaparin sodium 150 MG/ML Prefilled Syringe,33.78,0.0,2,67.56,706870000.0,Acute pulmonary embolism (disorder),5632ce49-1466-5830-b928-c3df9f86485a,2020-04-15T14:11:40Z,2020-04-15T14:26:40Z,630fd121-46d1-30e7-8a66-d5c08d43ec93,c3f35eaf-2e34-37ac-a296-13bcb59ec1f7,wellness,308646001,Death Certification,129.16,129.16,840539006.0,COVID-19,108
1227,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,a1873e51-7180-8f60-d890-84a2502314b8,1928-12-28T09:37:38Z,1928-12-28T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,410620009,Well child visit (procedure),129.16,129.16,,,61
1228,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,e53272e5-c36b-5679-add5-46cc88b7a7cb,1974-09-13T09:37:38Z,1974-09-13T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1229,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,50e25035-49ff-1f7a-f974-b43018eaef06,1975-09-19T09:37:38Z,1975-09-19T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1230,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,5723888a-11dd-e85f-ae86-6fe25ddf6da0,1976-09-24T09:37:38Z,1976-09-24T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1231,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,301e718e-1951-387e-4c91-ade954a48355,1977-09-30T09:37:38Z,1977-09-30T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1232,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,335f16b7-e5fe-33ed-fed5-4cca9f54486c,1977-12-09T09:37:38Z,1977-12-09T10:37:38Z,4861d01f-019c-3dac-a153-8334e50919f9,fadec7d6-bf19-3b76-bd5e-89d15b19e8c9,emergency,230690007,Stroke,129.16,129.16,,,61
1233,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,24e77f03-1a3d-0120-a2ff-74639d64a5f6,1978-10-06T09:37:38Z,1978-10-06T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1234,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,c23419e0-82ce-64d7-37bf-cdf9e8bb2e53,1979-10-12T09:37:38Z,1979-10-12T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1235,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,e9e5876f-2bf4-b836-66bc-a98d940779fa,1980-10-17T09:37:38Z,1980-10-17T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1236,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,d4422fe9-15a3-9d35-1d24-a473e4e00c78,1981-10-23T09:37:38Z,1981-10-23T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1237,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,def55e5f-5bcc-153a-279b-a524a15a05b8,1982-10-29T09:37:38Z,1982-10-29T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1238,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,4298d2a8-4000-de03-52db-405395942385,1983-11-04T09:37:38Z,1983-11-04T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1239,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,aff0fe96-bf09-38c9-c74b-db3da631d74d,1983-12-09T09:37:38Z,1983-12-09T10:37:38Z,4861d01f-019c-3dac-a153-8334e50919f9,fadec7d6-bf19-3b76-bd5e-89d15b19e8c9,emergency,410429000,Cardiac Arrest,129.16,129.16,,,61
1240,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1928-12-28,,a1873e51-7180-8f60-d890-84a2502314b8,53741008,Coronary Heart Disease,1928-12-28T09:37:38Z,,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,705129,Nitroglycerin 0.4 MG/ACTUAT Mucosal Spray,127.5,0.0,669,85297.5,,,cc93626c-edb6-7fa2-e45d-1f45914b7428,1983-12-16T09:37:38Z,1983-12-16T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,308646001,Death Certification,129.16,129.16,410429000.0,Cardiac Arrest,61
1241,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,a1873e51-7180-8f60-d890-84a2502314b8,1928-12-28T09:37:38Z,1928-12-28T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,410620009,Well child visit (procedure),129.16,129.16,,,61
1242,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,e53272e5-c36b-5679-add5-46cc88b7a7cb,1974-09-13T09:37:38Z,1974-09-13T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1243,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,50e25035-49ff-1f7a-f974-b43018eaef06,1975-09-19T09:37:38Z,1975-09-19T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1244,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,5723888a-11dd-e85f-ae86-6fe25ddf6da0,1976-09-24T09:37:38Z,1976-09-24T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1245,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,301e718e-1951-387e-4c91-ade954a48355,1977-09-30T09:37:38Z,1977-09-30T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1246,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,335f16b7-e5fe-33ed-fed5-4cca9f54486c,1977-12-09T09:37:38Z,1977-12-09T10:37:38Z,4861d01f-019c-3dac-a153-8334e50919f9,fadec7d6-bf19-3b76-bd5e-89d15b19e8c9,emergency,230690007,Stroke,129.16,129.16,,,61
1247,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,24e77f03-1a3d-0120-a2ff-74639d64a5f6,1978-10-06T09:37:38Z,1978-10-06T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1248,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,c23419e0-82ce-64d7-37bf-cdf9e8bb2e53,1979-10-12T09:37:38Z,1979-10-12T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1249,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,e9e5876f-2bf4-b836-66bc-a98d940779fa,1980-10-17T09:37:38Z,1980-10-17T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
1250,3e152785-df52-8b00-3751-33578423fc06,1922-01-06 00:00:00.000000,1983-12-09 00:00:00.000000,999-61-5751,S99992209,X80509726X,Mr.,Earnest658,Herman763,,,M,white,nonhispanic,M,Templeton  Massachusetts  US,375 Connelly Gate Unit 29,Nahant,Massachusetts,Essex County,,42.43659315907505,-70.90372859831204,9483.92,0.0,covid,1983-12-09,,aff0fe96-bf09-38c9-c74b-db3da631d74d,410429000,Cardiac Arrest,1983-12-09T09:37:38Z,1983-12-09T09:52:38Z,b1c428d6-4f07-31e0-90f0-68ffa6ff8c76,1660014,1 ML Epinephrine 1 MG/ML Injection,2.87,0.0,1,2.87,,,d4422fe9-15a3-9d35-1d24-a473e4e00c78,1981-10-23T09:37:38Z,1981-10-23T09:52:38Z,f92c7b78-85c8-3d8e-a497-927c75d364dc,904342f2-796e-3b6b-930b-59458e69643a,wellness,162673000,General examination of patient (procedure),129.16,129.16,,,61
